ghi,hour,etr,dhi,dni,pressure,wind_dir,wind_speed,gh_lx,dn_lx,dh_lx,lx_combined
0.45290581162324645,0.7391304347826086,0.5509076558800315,0.16695957820738136,0.699481865284974,0.5102040816326543,0.5555555555555556,0.1949685534591195,0.4618320610687023,0.7008281573498966,0.1990521327014218,0.5994410805775501
0.2625250501002004,0.7826086956521738,0.3638516179952644,0.09666080843585237,0.6155440414507771,0.5102040816326543,0.47222222222222227,0.32075471698113206,0.26240458015267176,0.5714285714285715,0.1311216429699842,0.423847228691197
0.09318637274549098,0.8260869565217391,0.1696921862667719,0.06151142355008787,0.36891191709844556,0.5102040816326543,0.5555555555555556,0.1320754716981132,0.0916030534351145,0.2608695652173913,0.08688783570300158,0.18770377270610156
0.00501002004008016,0.8695652173913043,0.01578531965272297,0.005272407732864675,0.04870466321243523,0.5102040816326543,0.4444444444444445,0.06289308176100629,0.0,0.0,0.0,0.0
0.0,0.9130434782608695,0.0,0.0,0.0,0.5102040816326543,0.4444444444444445,0.09433962264150944,0.0,0.0,0.0,0.0
0.0,0.9565217391304348,0.0,0.0,0.0,0.5102040816326543,0.4444444444444445,0.06289308176100629,0.0,0.0,0.0,0.0
0.002004008016032064,0.21739130434782608,0.010260457774269928,0.0035149384885764497,0.014507772020725389,0.5510204081632679,0.47222222222222227,0.031446540880503145,0.0,0.0,0.0,0.0
0.0811623246492986,0.2608695652173913,0.15469613259668508,0.06678383128295254,0.29948186528497406,0.5510204081632679,0.4444444444444445,0.16352201257861637,0.07919847328244274,0.2008281573498965,0.08530805687203791,0.15416860735910573
0.24649298597194386,0.30434782608695654,0.34806629834254144,0.18804920913884005,0.43005181347150256,0.571428571428573,0.5,0.22641509433962265,0.24618320610687022,0.3923395445134576,0.20695102685624012,0.3577084303679553
0.2655310621242485,0.34782608695652173,0.5367008681925809,0.2126537785588752,0.28911917098445594,0.571428571428573,0.4444444444444445,0.22641509433962265,0.2767175572519084,0.2919254658385093,0.22906793048973143,0.33395435491383324
0.6422845691382765,0.3913043478260869,0.7063930544593529,0.22847100175746923,0.7823834196891192,0.591836734693878,0.47222222222222227,0.1949685534591195,0.6393129770992366,0.7815734989648033,0.24960505529225907,0.7373078714485328
0.8046092184368737,0.43478260869565216,0.8453038674033149,0.29876977152899825,0.8082901554404145,0.591836734693878,0.5,0.22641509433962265,0.7967557251908397,0.808488612836439,0.3175355450236967,0.8462971588262692
0.8857715430861722,0.4782608695652174,0.9447513812154696,0.3022847100175747,0.8145077720207253,0.571428571428573,0.5,0.1949685534591195,0.892175572519084,0.8209109730848861,0.33965244865718797,0.9049836981835119
0.9318637274549098,0.5217391304347826,0.9968429360694554,0.39191564147627417,0.7658031088082902,0.571428571428573,0.47222222222222227,0.1320754716981132,0.9561068702290076,0.7846790890269152,0.43601895734597157,0.9482999534233815
0.9368737474949899,0.5652173913043478,0.9992107340173638,0.28822495606326887,0.8341968911917098,0.5510204081632679,0.4444444444444445,0.16352201257861637,0.9561068702290076,0.84472049689441,0.3459715639810427,0.9487657196087564
0.9048096192384769,0.6086956521739131,0.9502762430939227,0.3954305799648506,0.7709844559585491,0.5510204081632679,0.4444444444444445,0.1949685534591195,0.9227099236641221,0.7877846790890269,0.4296998420221169,0.9315323707498836
0.7905811623246493,0.6521739130434783,0.8547750591949487,0.29876977152899825,0.7813471502590673,0.5510204081632679,0.4444444444444445,0.1320754716981132,0.7843511450381679,0.782608695652174,0.3175355450236967,0.8285980437820215
0.6663326653306613,0.6956521739130435,0.7182320441988951,0.2530755711775044,0.7844559585492228,0.5306122448979593,0.4444444444444445,0.1320754716981132,0.6793893129770993,0.8002070393374742,0.28278041074249605,0.7750349324639032
0.43286573146292584,0.7391304347826086,0.5509076558800315,0.2565905096660808,0.5616580310880829,0.5306122448979593,0.5,0.16352201257861637,0.44561068702290074,0.5683229813664596,0.2796208530805687,0.5556590591523055
0.26452905811623245,0.7826086956521738,0.36306235201262826,0.1704745166959578,0.49844559585492226,0.5306122448979593,0.4444444444444445,0.1320754716981132,0.26908396946564883,0.4616977225672878,0.20063191153238547,0.39823008849557523
0.09418837675350701,0.8260869565217391,0.1696921862667719,0.08787346221441124,0.2849740932642487,0.5306122448979593,0.4444444444444445,0.031446540880503145,0.09446564885496182,0.19254658385093168,0.10900473933649289,0.16488122962272939
0.004008016032064128,0.8695652173913043,0.01578531965272297,0.005272407732864675,0.025906735751295335,0.5306122448979593,0.4444444444444445,0.031446540880503145,0.0,0.0,0.0,0.0
